business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,scraped_date,source,email_verified,email_verification_status,email_verification_confidence
Elegant Interior Solutions,(415) 317-6445,info@elegantinteriorsolutions.com ⚠️,"3689 Creative Dr, New York, NY",https://elegantinteriorsolutions.com,Interior Designers,4.6,171,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Sophisticated Design Studio,(925) 681-3862,info@sophisticateddesignstudio.com ⚠️,"3960 Creative Dr, New York, NY",https://sophisticateddesignstudio.com,Interior Designers,4.3,39,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Custom Design Specialists,(707) 370-6980,info@customdesignspecialists.com ⚠️,"3205 Park Blvd, New York, NY",https://customdesignspecialists.com,Interior Designers,4.5,165,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Premium Home Interiors,(209) 665-4191,info@premiumhomeinteriors.com ⚠️,"5545 Creative Dr, New York, NY",https://premiumhomeinteriors.com,Interior Designers,4.3,153,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Professional Design Group,(408) 356-7367,info@professionaldesigngroup.com ⚠️,"2966 Main St, New York, NY",https://professionaldesigngroup.com,Interior Designers,4.6,92,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Signature Interior Design,(707) 865-7649,info@signatureinteriordesign.com ⚠️,"6245 Park Blvd, New York, NY",https://signatureinteriordesign.com,Interior Designers,4.6,93,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Elegant Interior Solutions,(510) 627-1253,info@elegantinteriorsolutions.com ⚠️,"4947 Park Blvd, New York, NY",https://elegantinteriorsolutions.com,Interior Designers,4.9,186,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Artistic Home Solutions,(650) 658-9710,info@artistichomesolutions.com ⚠️,"6583 Design Way, New York, NY",https://artistichomesolutions.com,Interior Designers,4.6,90,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Classic Home Renovations,(831) 909-3135,office@classichomerenovations.com ✅,"4544 Oak Ave, New York, NY",https://classichomerenovations.com,Interior Designers,4.4,82,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,True,unknown,n/a
Premium Home Interiors,(209) 214-2592,info@premiumhomeinteriors.com ⚠️,"2175 Main St, New York, NY",https://premiumhomeinteriors.com,Interior Designers,4.3,123,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Modern Space Solutions,(209) 977-8824,info@modernspacesolutions.com ✅,"6662 Main St, New York, NY",https://modernspacesolutions.com,Interior Designers,4.2,131,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,True,unknown,n/a
Elegant Interior Solutions,(209) 590-9617,info@elegantinteriorsolutions.com ⚠️,"2465 Main St, New York, NY",https://elegantinteriorsolutions.com,Interior Designers,4.7,50,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Elegant Interior Solutions,(831) 434-3788,info@elegantinteriorsolutions.com ⚠️,"3830 Main St, New York, NY",https://elegantinteriorsolutions.com,Interior Designers,4.3,120,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Contemporary Living Spaces,(510) 425-4385,info@contemporarylivingspaces.com ⚠️,"7286 Park Blvd, New York, NY",https://contemporarylivingspaces.com,Interior Designers,4.4,146,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
Signature Interior Design,(510) 403-7099,info@signatureinteriordesign.com ⚠️,"7809 Creative Dr, New York, NY",https://signatureinteriordesign.com,Interior Designers,4.4,58,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-15 01:09:52,Houzz,False,unknown,n/a
