business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,scraped_date,source,email_verified,email_verification_status,email_verification_confidence
Sunrise Cafe New York,(880) 644-7983,team@sunrisecafe.com,"3666 Jefferson Drive, New York, NY",https://sunrisecafe.com,Cafe,3.6,302,$$$$,Downtown,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional cafe serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Ocean View Seafood New York,(665) 635-2428,support@oceanviewseafood.com,"6054 Wilson Avenue, New York, NY",https://oceanviewseafood.com,Seafood Restaurant,4.7,41,$$$,Central District,Tue-Sat: 9AM-7PM,Professional seafood restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Mountain Steakhouse New York,(577) 320-4525,admin@mountainsteakhouse.com,"3487 Second Street, New York, NY",https://mountainsteakhouse.com,Steakhouse,3.6,398,$,Downtown,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional steakhouse serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Green Garden New York,(308) 895-4145,hello@greengarden.com,"1573 Maple Avenue, New York, NY",https://greengarden.com,Vegetarian Restaurant,3.8,507,$$$,West Side,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional vegetarian restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Downtown Diner New York,(652) 455-5511,service@downtowndiner.com,"2663 Jefferson Drive, New York, NY",https://downtowndiner.com,American Diner,3.8,367,$,West Side,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional american diner serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Corner Cafe New York,(553) 367-9053,hello@cornercafe.com,"6627 Maple Avenue, New York, NY",https://cornercafe.com,Cafe,3.8,617,$,North End,Mon-Sun: 24/7,Professional cafe serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Family Diner New York,(258) 303-5018,connect@familydiner.com,"4838 Franklin Boulevard, New York, NY",https://familydiner.com,Diner,3.5,132,$$$$,Uptown,Daily: 10AM-10PM,Professional diner serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Pizza Palace New York,(503) 252-4772,hello@pizzapalace.com,"6479 First Avenue, New York, NY",https://pizzapalace.com,Pizza,4.1,140,$,South District,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional pizza serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Burger Junction New York,(715) 526-1040,office@burgerjunction.com,"3708 Madison Street, New York, NY",https://burgerjunction.com,Burger Restaurant,4.6,779,$$,Central District,"Mon-Thu: 9AM-6PM, Fri-Sat: 9AM-8PM",Professional burger restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Noodle House New York,(937) 779-1471,info@noodlehouse.com,"8446 Business Boulevard, New York, NY",https://noodlehouse.com,Asian Restaurant,3.7,406,$$,Midtown,Mon-Fri: 9AM-6PM,Professional asian restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Grill Master New York,(909) 348-3935,contact@grillmaster.com,"3465 Franklin Boulevard, New York, NY",https://grillmaster.com,Grill Restaurant,5.0,196,$,North End,Daily: 10AM-10PM,Professional grill restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Fresh Salads Co New York,(320) 556-7660,office@freshsalads.com,"2210 Oak Avenue, New York, NY",https://freshsalads.com,Healthy Restaurant,4.7,670,$$$,West Side,Mon-Fri: 9AM-6PM,Professional healthy restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
BBQ Pit New York,(512) 536-9156,connect@bbqpit.com,"9326 Oak Avenue, New York, NY",https://bbqpit.com,BBQ Restaurant,4.4,58,$,East Side,Tue-Sat: 9AM-7PM,Professional bbq restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Bella Vista Central New York,(402) 818-2057,welcome@bellavista.com,"8564 Second Street, New York, NY",https://bellavista.com,Italian Restaurant,4.5,160,$$$,North End,Mon-Sun: 24/7,Professional italian restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
Golden Dragon Downtown New York,(978) 614-8532,support@goldendragon854.com,"8536 Lincoln Avenue, New York, NY",https://goldendragon854.com,Chinese Restaurant,4.7,169,$,West Side,Mon-Fri: 9AM-6PM,Professional chinese restaurant serving New York and surrounding areas,2025-09-13 23:30:42,Yelp,False,unknown,n/a
