business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,scraped_date,source,email_verified,email_verification_status,email_verification_confidence
Elite Design Studio,(209) 366-5817,info@elitedesignstudio.com ⚠️,"7060 Park Blvd, New York, NY",https://elitedesignstudio.com,Interior Designers,4.9,196,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Exclusive Home Solutions,(209) 767-1950,info@exclusivehomesolutions.com ✅,"8176 Creative Dr, New York, NY",https://exclusivehomesolutions.com,Interior Designers,4.3,90,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,True,unknown,n/a
Professional Design Group,(408) 875-8970,info@professionaldesigngroup.com ⚠️,"1301 Oak Ave, New York, NY",https://professionaldesigngroup.com,Interior Designers,4.8,93,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Signature Interior Design,(925) 241-5265,info@signatureinteriordesign.com ⚠️,"8827 Oak Ave, New York, NY",https://signatureinteriordesign.com,Interior Designers,4.6,182,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Exclusive Home Solutions,(209) 687-2681,info@exclusivehomesolutions.com ✅,"1634 Main St, New York, NY",https://exclusivehomesolutions.com,Interior Designers,4.9,91,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,True,unknown,n/a
Professional Design Group,(831) 632-8157,info@professionaldesigngroup.com ⚠️,"2590 Park Blvd, New York, NY",https://professionaldesigngroup.com,Interior Designers,4.7,111,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Sophisticated Design Studio,(415) 399-1948,info@sophisticateddesignstudio.com ⚠️,"9560 Design Way, New York, NY",https://sophisticateddesignstudio.com,Interior Designers,4.8,35,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Exceptional Interior Design,(831) 259-2043,info@exceptionalinteriordesign.com ⚠️,"3412 Creative Dr, New York, NY",https://exceptionalinteriordesign.com,Interior Designers,4.7,132,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Sophisticated Design Studio,(925) 990-7588,info@sophisticateddesignstudio.com ⚠️,"3468 Creative Dr, New York, NY",https://sophisticateddesignstudio.com,Interior Designers,4.6,60,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Artistic Home Solutions,(510) 784-3148,info@artistichomesolutions.com ⚠️,"2109 Oak Ave, New York, NY",https://artistichomesolutions.com,Interior Designers,4.6,66,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Classic Home Renovations,(650) 237-5989,info@classichomerenovations.com ✅,"622 Park Blvd, New York, NY",https://classichomerenovations.com,Interior Designers,4.2,55,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,True,unknown,n/a
Elite Design Studio,(510) 339-9092,info@elitedesignstudio.com ⚠️,"4409 Park Blvd, New York, NY",https://elitedesignstudio.com,Interior Designers,4.6,194,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Stylish Home Concepts,(510) 654-8727,info@stylishhomeconcepts.com ⚠️,"1511 Design Way, New York, NY",https://stylishhomeconcepts.com,Interior Designers,4.8,148,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,False,unknown,n/a
Innovative Home Concepts,(408) 274-2004,info@innovativehomeconcepts.com ✅,"6197 Park Blvd, New York, NY",https://innovativehomeconcepts.com,Interior Designers,4.7,36,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 22:55:10,Houzz,True,unknown,n/a
