business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,scraped_date,source,email_verified,email_verification_status,email_verification_confidence
Outstanding Home Solutions,(209) 248-9691,info@outstandinghomesolutions.com ⚠️,"4947 Creative Dr, San Francisco, CA",https://outstandinghomesolutions.com,Interior Designers,4.7,172,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Luxury Living Designs,(831) 642-6080,info@luxurylivingdesigns.com ✅,"1280 Oak Ave, San Francisco, CA",https://luxurylivingdesigns.com,Interior Designers,4.8,79,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,True,unknown,n/a
Elite Design Studio,(209) 372-9653,info@elitedesignstudio.com ⚠️,"7810 Main St, San Francisco, CA",https://elitedesignstudio.com,Interior Designers,4.8,199,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Modern Space Solutions,(707) 767-8533,info@modernspacesolutions.com ✅,"4631 Design Way, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.9,73,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,True,unknown,n/a
Timeless Design Company,(510) 289-7679,info@timelessdesigncompany.com ⚠️,"4881 Park Blvd, San Francisco, CA",https://timelessdesigncompany.com,Interior Designers,4.6,181,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Luxury Living Designs,(408) 324-2009,info@luxurylivingdesigns.com ✅,"6828 Design Way, San Francisco, CA",https://luxurylivingdesigns.com,Interior Designers,4.9,164,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,True,unknown,n/a
Classic Home Renovations,(707) 529-3946,info@classichomerenovations.com ✅,"6113 Oak Ave, San Francisco, CA",https://classichomerenovations.com,Interior Designers,4.5,68,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,True,unknown,n/a
Refined Home Interiors,(925) 490-6193,info@refinedhomeinteriors.com ⚠️,"809 Main St, San Francisco, CA",https://refinedhomeinteriors.com,Interior Designers,4.2,32,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Distinctive Home Designs,(650) 829-2999,info@distinctivehomedesigns.com ⚠️,"527 Park Blvd, San Francisco, CA",https://distinctivehomedesigns.com,Interior Designers,4.4,170,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Beautiful Spaces Design,(510) 284-7105,info@beautifulspacesdesign.com ⚠️,"9882 Main St, San Francisco, CA",https://beautifulspacesdesign.com,Interior Designers,4.9,167,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Stylish Home Concepts,(831) 561-9035,info@stylishhomeconcepts.com ⚠️,"9386 Creative Dr, San Francisco, CA",https://stylishhomeconcepts.com,Interior Designers,4.8,160,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Artistic Home Solutions,(650) 937-1071,info@artistichomesolutions.com ⚠️,"576 Creative Dr, San Francisco, CA",https://artistichomesolutions.com,Interior Designers,4.6,109,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Signature Interior Design,(510) 760-2168,info@signatureinteriordesign.com ⚠️,"2154 Park Blvd, San Francisco, CA",https://signatureinteriordesign.com,Interior Designers,4.6,62,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
Exclusive Home Solutions,(707) 740-4393,info@exclusivehomesolutions.com ✅,"2994 Design Way, San Francisco, CA",https://exclusivehomesolutions.com,Interior Designers,5.0,174,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,True,unknown,n/a
Elite Design Studio,(415) 431-2493,info@elitedesignstudio.com ⚠️,"8761 Main St, San Francisco, CA",https://elitedesignstudio.com,Interior Designers,4.4,138,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 13:57:14,Houzz,False,unknown,n/a
