Business Name,Phone,Email,Address,Website,Category,Rating,Reviews,Price Range,Neighborhood,Hours,Description,Source,Scraped Date
Modern Space Solutions,(831) 689-9160,info@modernspacesolutions.com ✅,"2386 Design Way, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.6,115,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Premier Design Services,(415) 616-3899,info@premierdesignservices.com ⚠️,"7421 Oak Ave, San Francisco, CA",https://premierdesignservices.com,Interior Designers,4.3,150,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elegant Interior Solutions,(707) 691-4483,info@elegantinteriorsolutions.com ⚠️,"8899 Creative Dr, San Francisco, CA",https://elegantinteriorsolutions.com,Interior Designers,5.0,189,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Contemporary Living Spaces,(925) 477-3403,info@contemporarylivingspaces.com ⚠️,"8956 Design Way, San Francisco, CA",https://contemporarylivingspaces.com,Interior Designers,4.8,195,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Modern Space Solutions,(408) 549-7616,info@modernspacesolutions.com ✅,"9740 Design Way, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.8,154,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Modern Space Solutions,(650) 208-8572,info@modernspacesolutions.com ✅,"7241 Oak Ave, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.5,96,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Professional Design Group,(707) 477-8769,info@professionaldesigngroup.com ⚠️,"3401 Main St, San Francisco, CA",https://professionaldesigngroup.com,Interior Designers,4.7,164,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Remarkable Interior Design,(408) 450-1785,info@remarkableinteriordesign.com ⚠️,"9677 Design Way, San Francisco, CA",https://remarkableinteriordesign.com,Interior Designers,5.0,190,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Exclusive Home Solutions,(831) 404-1874,info@exclusivehomesolutions.com ✅,"3902 Design Way, San Francisco, CA",https://exclusivehomesolutions.com,Interior Designers,4.6,184,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Exceptional Interior Design,(209) 410-3623,info@exceptionalinteriordesign.com ⚠️,"4622 Creative Dr, San Francisco, CA",https://exceptionalinteriordesign.com,Interior Designers,4.7,168,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elegant Interior Solutions,(415) 830-6591,info@elegantinteriorsolutions.com ⚠️,"7575 Design Way, San Francisco, CA",https://elegantinteriorsolutions.com,Interior Designers,4.9,87,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Beautiful Spaces Design,(408) 609-2443,info@beautifulspacesdesign.com ⚠️,"1627 Oak Ave, San Francisco, CA",https://beautifulspacesdesign.com,Interior Designers,4.8,198,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Distinctive Home Designs,(510) 768-4022,info@distinctivehomedesigns.com ⚠️,"1208 Park Blvd, San Francisco, CA",https://distinctivehomedesigns.com,Interior Designers,4.5,148,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Artistic Home Solutions,(510) 633-9036,info@artistichomesolutions.com ⚠️,"3009 Design Way, San Francisco, CA",https://artistichomesolutions.com,Interior Designers,4.4,90,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Remarkable Interior Design,(209) 383-4737,info@remarkableinteriordesign.com ⚠️,"5309 Oak Ave, San Francisco, CA",https://remarkableinteriordesign.com,Interior Designers,4.2,196,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Contemporary Living Spaces,(415) 682-8824,info@contemporarylivingspaces.com ⚠️,"2973 Oak Ave, San Francisco, CA",https://contemporarylivingspaces.com,Interior Designers,5.0,149,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Creative Interior Concepts,(209) 242-5141,info@creativeinteriorconcepts.com ⚠️,"8818 Creative Dr, San Francisco, CA",https://creativeinteriorconcepts.com,Interior Designers,4.9,98,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Timeless Design Company,(408) 699-5852,info@timelessdesigncompany.com ⚠️,"8664 Main St, San Francisco, CA",https://timelessdesigncompany.com,Interior Designers,4.7,173,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Timeless Design Company,(925) 885-1243,info@timelessdesigncompany.com ⚠️,"5072 Creative Dr, San Francisco, CA",https://timelessdesigncompany.com,Interior Designers,5.0,34,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elite Design Studio,(831) 260-8680,info@elitedesignstudio.com ⚠️,"3718 Design Way, San Francisco, CA",https://elitedesignstudio.com,Interior Designers,4.7,50,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Luxury Living Designs,(408) 348-8101,info@luxurylivingdesigns.com ✅,"9666 Design Way, San Francisco, CA",https://luxurylivingdesigns.com,Interior Designers,4.7,156,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Stylish Home Concepts,(831) 921-8845,info@stylishhomeconcepts.com ⚠️,"7645 Main St, San Francisco, CA",https://stylishhomeconcepts.com,Interior Designers,4.6,110,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Impressive Design Studio,(925) 791-2554,info@impressivedesignstudio.com ⚠️,"9080 Creative Dr, San Francisco, CA",https://impressivedesignstudio.com,Interior Designers,5.0,84,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Exceptional Interior Design,(415) 390-4542,info@exceptionalinteriordesign.com ⚠️,"4570 Creative Dr, San Francisco, CA",https://exceptionalinteriordesign.com,Interior Designers,4.7,108,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Classic Home Renovations,(408) 587-8998,info@classichomerenovations.com ✅,"8162 Main St, San Francisco, CA",https://classichomerenovations.com,Interior Designers,4.3,35,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Beautiful Spaces Design,(831) 672-7692,info@beautifulspacesdesign.com ⚠️,"1044 Oak Ave, San Francisco, CA",https://beautifulspacesdesign.com,Interior Designers,4.2,100,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Stylish Home Concepts,(707) 662-5193,info@stylishhomeconcepts.com ⚠️,"4637 Design Way, San Francisco, CA",https://stylishhomeconcepts.com,Interior Designers,4.2,114,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Innovative Home Concepts,(707) 288-1933,info@innovativehomeconcepts.com ✅,"3285 Main St, San Francisco, CA",https://innovativehomeconcepts.com,Interior Designers,4.5,128,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Stylish Home Concepts,(209) 342-4319,info@stylishhomeconcepts.com ⚠️,"2829 Design Way, San Francisco, CA",https://stylishhomeconcepts.com,Interior Designers,4.6,147,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Classic Home Renovations,(925) 440-6986,info@classichomerenovations.com ✅,"5391 Design Way, San Francisco, CA",https://classichomerenovations.com,Interior Designers,4.5,171,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Custom Design Specialists,(408) 797-4974,info@customdesignspecialists.com ⚠️,"8780 Design Way, San Francisco, CA",https://customdesignspecialists.com,Interior Designers,4.5,127,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Exceptional Interior Design,(209) 512-2609,info@exceptionalinteriordesign.com ⚠️,"256 Park Blvd, San Francisco, CA",https://exceptionalinteriordesign.com,Interior Designers,4.7,53,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Innovative Home Concepts,(925) 672-2435,info@innovativehomeconcepts.com ✅,"3209 Park Blvd, San Francisco, CA",https://innovativehomeconcepts.com,Interior Designers,4.9,144,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elite Design Studio,(925) 504-6807,info@elitedesignstudio.com ⚠️,"9756 Creative Dr, San Francisco, CA",https://elitedesignstudio.com,Interior Designers,4.8,175,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Premier Design Services,(707) 468-2560,info@premierdesignservices.com ⚠️,"4076 Oak Ave, San Francisco, CA",https://premierdesignservices.com,Interior Designers,4.8,198,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Modern Space Solutions,(650) 378-8158,info@modernspacesolutions.com ✅,"3367 Oak Ave, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.8,176,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Exclusive Home Solutions,(510) 613-9150,info@exclusivehomesolutions.com ✅,"621 Main St, San Francisco, CA",https://exclusivehomesolutions.com,Interior Designers,4.3,142,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Professional Design Group,(408) 589-7187,info@professionaldesigngroup.com ⚠️,"4026 Creative Dr, San Francisco, CA",https://professionaldesigngroup.com,Interior Designers,4.9,141,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Modern Space Solutions,(707) 901-1176,info@modernspacesolutions.com ✅,"3868 Creative Dr, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.7,189,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elite Design Studio,(707) 704-2060,info@elitedesignstudio.com ⚠️,"572 Park Blvd, San Francisco, CA",https://elitedesignstudio.com,Interior Designers,4.6,132,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Distinctive Home Designs,(415) 349-7367,info@distinctivehomedesigns.com ⚠️,"5668 Design Way, San Francisco, CA",https://distinctivehomedesigns.com,Interior Designers,4.8,61,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Artistic Home Solutions,(925) 790-8300,info@artistichomesolutions.com ⚠️,"1952 Main St, San Francisco, CA",https://artistichomesolutions.com,Interior Designers,4.6,120,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Remarkable Interior Design,(650) 955-6946,info@remarkableinteriordesign.com ⚠️,"618 Park Blvd, San Francisco, CA",https://remarkableinteriordesign.com,Interior Designers,4.8,132,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Impressive Design Studio,(707) 278-2796,info@impressivedesignstudio.com ⚠️,"3933 Main St, San Francisco, CA",https://impressivedesignstudio.com,Interior Designers,4.4,97,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Professional Design Group,(831) 855-1707,info@professionaldesigngroup.com ⚠️,"4700 Creative Dr, San Francisco, CA",https://professionaldesigngroup.com,Interior Designers,4.9,80,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Modern Space Solutions,(209) 334-6540,info@modernspacesolutions.com ⚠️,"9596 Creative Dr, San Francisco, CA",https://modernspacesolutions.com,Interior Designers,4.5,39,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Artistic Home Solutions,(510) 752-6136,info@artistichomesolutions.com ⚠️,"5601 Creative Dr, San Francisco, CA",https://artistichomesolutions.com,Interior Designers,4.9,95,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Impressive Design Studio,(408) 543-1214,info@impressivedesignstudio.com ⚠️,"7211 Main St, San Francisco, CA",https://impressivedesignstudio.com,Interior Designers,4.9,94,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Classic Home Renovations,(408) 942-6009,info@classichomerenovations.com ✅,"4030 Oak Ave, San Francisco, CA",https://classichomerenovations.com,Interior Designers,5.0,158,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Contemporary Living Spaces,(408) 339-1398,info@contemporarylivingspaces.com ⚠️,"7485 Park Blvd, San Francisco, CA",https://contemporarylivingspaces.com,Interior Designers,4.3,190,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Premium Home Interiors,(831) 455-3765,info@premiumhomeinteriors.com ⚠️,"2757 Park Blvd, San Francisco, CA",https://premiumhomeinteriors.com,Interior Designers,4.8,181,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Timeless Design Company,(415) 296-1761,info@timelessdesigncompany.com ⚠️,"3451 Oak Ave, San Francisco, CA",https://timelessdesigncompany.com,Interior Designers,5.0,73,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Signature Interior Design,(209) 722-5171,info@signatureinteriordesign.com ⚠️,"7337 Main St, San Francisco, CA",https://signatureinteriordesign.com,Interior Designers,4.5,59,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Innovative Home Concepts,(408) 548-9300,info@innovativehomeconcepts.com ✅,"1864 Creative Dr, San Francisco, CA",https://innovativehomeconcepts.com,Interior Designers,4.5,146,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Classic Home Renovations,(510) 908-6252,office@classichomerenovations.com ✅,"7376 Main St, San Francisco, CA",https://classichomerenovations.com,Interior Designers,4.6,79,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Classic Home Renovations,(650) 621-2271,office@classichomerenovations.com ✅,"9105 Design Way, San Francisco, CA",https://classichomerenovations.com,Interior Designers,4.6,88,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Custom Design Specialists,(415) 829-4681,info@customdesignspecialists.com ⚠️,"5941 Park Blvd, San Francisco, CA",https://customdesignspecialists.com,Interior Designers,4.3,144,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Luxury Living Designs,(707) 617-7406,info@luxurylivingdesigns.com ✅,"1414 Design Way, San Francisco, CA",https://luxurylivingdesigns.com,Interior Designers,4.3,25,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Custom Design Specialists,(831) 903-2507,info@customdesignspecialists.com ⚠️,"5934 Park Blvd, San Francisco, CA",https://customdesignspecialists.com,Interior Designers,4.6,115,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Signature Interior Design,(831) 883-1509,info@signatureinteriordesign.com ⚠️,"3474 Creative Dr, San Francisco, CA",https://signatureinteriordesign.com,Interior Designers,4.6,137,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Elegant Interior Solutions,(650) 950-9146,info@elegantinteriorsolutions.com ⚠️,"4064 Creative Dr, San Francisco, CA",https://elegantinteriorsolutions.com,Interior Designers,4.4,149,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
Sophisticated Design Studio,(415) 621-9201,info@sophisticateddesignstudio.com ⚠️,"5712 Main St, San Francisco, CA",https://sophisticateddesignstudio.com,Interior Designers,4.3,50,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,Houzz,2025-09-13 18:12:38
