business_name,phone,email,address,website,category,rating,review_count,price_range,neighborhood,hours,description,scraped_date,source,email_verified,email_verification_status,email_verification_confidence
Innovative Home Concepts,(650) 473-2694,info@innovativehomeconcepts.com ✅,"4433 Design Way, San Francisco, CA",https://innovativehomeconcepts.com,Interior Designers,4.6,86,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,True,unknown,n/a
Premium Home Interiors,(209) 652-6387,info@premiumhomeinteriors.com ⚠️,"6192 Park Blvd, San Francisco, CA",https://premiumhomeinteriors.com,Interior Designers,4.3,163,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Remarkable Interior Design,(925) 892-9171,info@remarkableinteriordesign.com ⚠️,"8543 Main St, San Francisco, CA",https://remarkableinteriordesign.com,Interior Designers,4.4,139,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Sophisticated Design Studio,(408) 934-6724,info@sophisticateddesignstudio.com ⚠️,"9218 Design Way, San Francisco, CA",https://sophisticateddesignstudio.com,Interior Designers,4.3,139,$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Premium Home Interiors,(415) 383-6177,info@premiumhomeinteriors.com ⚠️,"5130 Oak Ave, San Francisco, CA",https://premiumhomeinteriors.com,Interior Designers,4.6,73,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Premium Home Interiors,(831) 695-7565,info@premiumhomeinteriors.com ⚠️,"8404 Creative Dr, San Francisco, CA",https://premiumhomeinteriors.com,Interior Designers,4.5,139,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Beautiful Spaces Design,(510) 642-3509,info@beautifulspacesdesign.com ⚠️,"1816 Design Way, San Francisco, CA",https://beautifulspacesdesign.com,Interior Designers,4.3,105,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Signature Interior Design,(408) 991-2401,info@signatureinteriordesign.com ⚠️,"2047 Main St, San Francisco, CA",https://signatureinteriordesign.com,Interior Designers,4.8,129,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Elegant Interior Solutions,(415) 423-4727,info@elegantinteriorsolutions.com ⚠️,"7995 Design Way, San Francisco, CA",https://elegantinteriorsolutions.com,Interior Designers,4.7,182,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Impressive Design Studio,(650) 969-2903,info@impressivedesignstudio.com ⚠️,"2777 Creative Dr, San Francisco, CA",https://impressivedesignstudio.com,Interior Designers,4.9,74,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Stylish Home Concepts,(707) 883-3727,info@stylishhomeconcepts.com ⚠️,"9379 Design Way, San Francisco, CA",https://stylishhomeconcepts.com,Interior Designers,4.9,192,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Artistic Home Solutions,(408) 371-5983,info@artistichomesolutions.com ⚠️,"3000 Oak Ave, San Francisco, CA",https://artistichomesolutions.com,Interior Designers,4.6,42,$$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Exceptional Interior Design,(415) 698-1953,info@exceptionalinteriordesign.com ⚠️,"6436 Main St, San Francisco, CA",https://exceptionalinteriordesign.com,Interior Designers,4.6,193,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
Premium Home Interiors,(510) 652-4076,info@premiumhomeinteriors.com ⚠️,"2874 Creative Dr, San Francisco, CA",https://premiumhomeinteriors.com,Interior Designers,4.6,135,$$$,Houzz Listed,,Professional interior designers services specializing in high-quality home improvement and design solutions.,2025-09-13 19:55:22,Houzz,False,unknown,n/a
